H_final,P_final,PH_final,N_final,numyears,r_H,K_H,theta_H,c,d,E_H,q_H,m_H,r_P,K_P,theta_P,b,q_P,E_P,m_P,v_m,k_s,m_ph,y,r_m,kg,dt,N_pulse
13.244368468708547,10.74732980826229,0.21811031327312352,0.013067225350106218,36500,0.0009863013698630139,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.499834388869175,11.001800858548519,0.21684777462933033,0.013192779734160366,36500,0.0010106544901065451,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.755503917943518,11.25443465491778,0.215614536691419,0.013318899994435283,36500,0.0010350076103500764,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.01126103950631,11.505137434681815,0.21441003140201548,0.013445522910133918,36500,0.0010593607305936076,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.266991849139869,11.753820829941683,0.21323368981105353,0.013572585661305397,36500,0.0010837138508371388,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.5225847627676,12.000401878805869,0.2120849429504487,0.013700025972932723,36500,0.0011080669710806699,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.77793071041217,12.244803016871991,0.21096322266117049,0.013827782252666935,36500,0.001132420091324201,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.032923314820094,12.486952049831217,0.2098679623737005,0.01395579372165118,36500,0.0011567732115677323,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.287459054471661,12.726782108151644,0.20879859784310154,0.014084000537926312,36500,0.0011811263318112636,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.541437410610639,12.96423158486381,0.2077545678399503,0.014212343911977102,36500,0.0012054794520547948,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.715774693309585,11.215563717340128,0.2158036251759778,0.013299258634706504,36500,0.0010958904109589042,45.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.8721334107558,11.369202952401714,0.21506125639995352,0.013376575430228355,36500,0.0010958904109589042,46.111111111111114,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.025272118641011,11.518951260978348,0.21434454810542247,0.013452465498633224,36500,0.0010958904109589042,47.22222222222222,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.175312369530747,11.664977051231975,0.21365206691353905,0.013526977576760222,36500,0.0010958904109589042,48.333333333333336,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.322368914009742,11.807438373555614,0.2129824890671916,0.013600157911828541,36500,0.0010958904109589042,49.44444444444445,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.466550204408463,11.946483742464906,0.21233458988294662,0.01367205043062709,36500,0.0010958904109589042,50.55555555555556,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.60795885233329,12.082252879091003,0.2117072344173166,0.013742696894428075,36500,0.0010958904109589042,51.66666666666667,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.746692045024544,12.21487738326,0.2110993691855737,0.013812137041053624,36500,0.0010958904109589042,52.777777777777786,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.882841924938878,12.344481342984416,0.21051001479568945,0.013880408715360601,36500,0.0010958904109589042,53.88888888888889,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.016495936412301,12.471181888201308,0.20993825938026484,0.01394754798926568,36500,0.0010958904109589042,55.00000000000001,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.182422892241885,12.119350342993343,0.2187172573039007,0.013076490121383635,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,45.0,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.463064090603723,12.072879163923652,0.21725339839835828,0.013205436037767224,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,46.111111111111114,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.737232057547887,12.021951613441662,0.2158598749611211,0.013331780772898906,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,47.22222222222222,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.004995784019,11.966917440345785,0.21453231872775086,0.013455521552466624,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,48.333333333333336,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.266435846562397,11.908105072752868,0.21326668320187464,0.01357666310548963,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,49.44444444444445,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.521642669696964,11.845822640530594,0.21205921711925874,0.01369521680648114,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.55555555555556,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.770714953687998,11.78035898785355,0.21090644027706232,0.013811199880799438,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,51.66666666666667,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.013758258861468,11.711984669639298,0.20980512150257374,0.013924634672573898,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,52.777777777777786,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.250883736723793,11.640952926455526,0.20875225855963642,0.01403554797362748,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,53.88888888888889,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.482206997678322,11.567500633363005,0.2077450598117666,0.014143970411103202,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,55.00000000000001,0.000410958904109589,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
15.01024764342024,12.465494400948828,0.2099643798871046,0.013944392497857365,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.0003698630136986301,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.87177307683303,12.334139058037882,0.21055730232234426,0.013874842954853667,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00037899543378995434,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.734280804599635,12.203159929296886,0.211153182529152,0.013805912089151436,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00038812785388127856,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.597765450119828,12.072560239086625,0.21175203256582908,0.013737595450834987,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.0003972602739726027,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.46222165420293,11.942343178168624,0.2123538645513741,0.013669888611747148,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00040639269406392693,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.327644075885154,11.812511904114515,0.21295869066129794,0.013602787165843636,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00041552511415525115,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.194027393216748,11.683069541702714,0.21356652312330893,0.013536286729527334,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00042465753424657536,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.061366304018321,11.554019183301824,0.21417737421287214,0.013470382941962393,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.0004337899543378996,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.929655526604348,11.42536388924043,0.21479125624865236,0.01340507146536749,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00044292237442922374,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
13.798889800474706,11.297106688161898,0.21540818158783812,0.013340347985288862,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.00045205479452054795,1.0,0.00027397260273972606,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.691665994056114,12.162481470491525,0.20849167254751813,0.013364324497455614,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00024657534246575347,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.625176052082079,12.098850994458079,0.2094218053476148,0.013427003577537462,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002526636225266363,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.558986623073217,12.03537805824358,0.21034920745373525,0.013488380054548029,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002587519025875191,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.493095354407501,11.972061769917717,0.21127389976378205,0.01354847544830535,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002648401826484019,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.427499920007898,11.908901245931556,0.21219590297322932,0.013607310833262248,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002709284627092847,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.36219801995046,11.845895611005197,0.21311523757721978,0.013664906849551371,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.00027701674277016747,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.297187380078801,11.783043998018734,0.21403192387263642,0.013721283713718571,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002831050228310503,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.232465751626519,11.720345547904728,0.21494598196014578,0.013776461229154716,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002891933028919331,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
14.168030910846776,11.657799409542674,0.21585743174621544,0.013830458796235009,36500,0.0010958904109589042,50.0,0,0.0021917808219178085,50.0,0.000410958904109589,1.0,0.0002952815829528159,0.00027397260273972606,10.0,0,0.0021917808219178085,1.0,0.000410958904109589,2.7397260273972603e-05,2.0,1.0,0.03,0.1,1.1,12.0,0.1,0.234
